name,id,id_pelicula,revenue
Bad Hat Harry Productions,9168.0,127585,747862775.0
TSG Entertainment,22213.0,127585,747862775.0
Down Productions,37336.0,127585,747862775.0
Revolution Sun Studios,76043.0,127585,747862775.0
Toho Company,882.0,124905,529076069.0
Legendary Pictures,923.0,124905,529076069.0
Warner Bros.,6194.0,124905,529076069.0
Disruption Entertainment,10256.0,124905,529076069.0
RatPac-Dune Entertainment,41624.0,124905,529076069.0
Metro-Goldwyn-Mayer (MGM),8411.0,179818,0.0
Bosna Film,10617.0,90617,0.0
Haxan Films,15160.0,74505,0.0
amber entertainment,16310.0,74505,0.0
Lakeshore Entertainment,126.0,187596,59209.0
Sidney Kimmel Entertainment,737.0,187596,59209.0
FilmDistrict,7263.0,187596,59209.0
Hutson Ranch Media,17038.0,222724,0.0
British Broadcasting Corporation (BBC),3324.0,223971,0.0
Film Science,1976.0,188166,258384.0
The Lab Of Madness,2772.0,188166,258384.0
Neighborhood Watch,22700.0,188166,258384.0
Paradise City,28360.0,188166,258384.0
RabbitBandini Productions,8924.0,192132,0.0
Tribeca Film,20670.0,192132,0.0
Wingman Productions,3019.0,212231,0.0
Imprint Entertainment,5218.0,212231,0.0
Gordon Bijelonic / Datari Turner Films,16042.0,212231,0.0
National Film Development Corporation of India (NFDC),76348.0,42092,0.0
National Film Development Corporation of India,503.0,41781,0.0
DD Productions,1524.0,41781,0.0
Erato Films,2239.0,41781,0.0
Canal+,5358.0,41781,0.0
Ohra-Sogeav,37665.0,215407,0.0
Interfilms,37666.0,215407,0.0
Progefi,1613.0,4269,0.0
Daiei Motion Picture Company,3214.0,54280,0.0
Toho Company,882.0,54284,0.0
Katsu Production Co. Ltd.,3038.0,54284,0.0
Prana Animation Studios,22135.0,59981,18662027.0
Summertime Entertainment,48471.0,59981,18662027.0
Prescience,6901.0,212778,45967935.0
Fairview Entertainment,7297.0,212778,45967935.0
Altus Media,86708.0,212778,45967935.0
BBC,5996.0,209091,0.0
HBO Films,7429.0,41847,0.0
Twentieth Century Fox Film Corporation,306.0,1840,0.0
Orizzonte 2000,2489.0,49634,0.0
Office de Radiodiffusion Télévision Française (ORTF),10621.0,49634,0.0
RAI Radiotelevisione Italiana,20091.0,49634,0.0
Liaison Films,20449.0,267795,0.0
Lionsgate Television,28523.0,267795,0.0
KippSter Entertainment,30115.0,267795,0.0
City Entertainment,30116.0,267795,0.0
Federation Entertainment,51866.0,267795,0.0
American Academy Productions,17072.0,69780,0.0
Edward Janis,17073.0,69780,0.0
Matila Röhr Productions (MRP),5240.0,89670,0.0
Nelonen,20876.0,89670,0.0
Toho Company,882.0,120852,0.0
Toho Company,882.0,54306,0.0
Katsu Production Co. Ltd.,3038.0,54306,0.0
Universal Pictures,33.0,40721,0.0
Mark VII Ltd.,13700.0,96912,0.0
Manzanita Productions,19433.0,96912,0.0
Pop Films,14531.0,205225,0.0
Toho Company,882.0,54307,0.0
Katsu Production Co. Ltd.,3038.0,54307,0.0
Televisión Española (TVE),6639.0,253251,0.0
Televisió de Catalunya (TV3),8530.0,253251,0.0
La Panda,17727.0,253251,0.0
Broad Green Pictures,49389.0,253251,0.0
Warner Bros.,6194.0,179085,0.0
Plan B Entertainment,81.0,113833,0.0
Blumhouse Productions,3172.0,113833,0.0
HBO Films,7429.0,113833,0.0
Ryan Murphy Productions,19328.0,113833,0.0
Twentieth Century Fox Television,24245.0,113833,0.0
Keep Films,3862.0,91471,0.0
Incorporated Television Company (ITC),15980.0,91471,0.0
ABC Entertainment,18742.0,91471,0.0
Network Releasing,20038.0,238006,0.0
Téléfilm Canada,806.0,210947,121179.0
Panorama Films,5561.0,210947,121179.0
Automatik Entertainment,7625.0,210947,121179.0
RabbitBandini Productions,8924.0,158936,0.0
Active Entertainment,10345.0,138544,0.0
2 Man Production,16286.0,214990,0.0
CRC Digital Entertainment,16287.0,214990,0.0
Producciones Prisma,31343.0,95551,0.0
Solar Productions,599.0,121890,0.0
First Artists,4376.0,121890,0.0
Warner Bros.,6194.0,121890,0.0
BBC Films,288.0,260202,0.0
Carnival Films,6196.0,260202,0.0
Heyday Films,7364.0,260202,0.0
Masterpiece,33473.0,260202,0.0
Beagle Pug Films,46339.0,260202,0.0
BBC Films,288.0,260339,0.0
Carnival Films,6196.0,260339,0.0
Heyday Films,7364.0,260339,0.0
Glass Eye Pix,1360.0,171795,0.0
Predestinate Productions,18630.0,171795,0.0
Regent Entertainment,1341.0,49514,0.0
Media Asia Films Ltd.,6377.0,49514,0.0
Happy Madison Productions,2608.0,232672,123494610.0
Karz Entertainment,4194.0,232672,123494610.0
Warner Bros.,6194.0,232672,123494610.0
Gulfstream Pictures,20788.0,232672,123494610.0
Likely Story,1785.0,198277,63464861.0
Apatow Productions,10105.0,198277,63464861.0
Exclusive Media Group,11448.0,198277,63464861.0
Sycamore Pictures,14319.0,198277,63464861.0
Mad Dog Pictures,42349.0,253270,0.0
Spring Pictures,54602.0,253270,0.0
Hodgee Films,27863.0,276122,0.0
"Asylum, The",3991.0,56171,0.0
Epic Pictures Group,7662.0,166822,0.0
Snowfort Pictures,7787.0,166822,0.0
Columbia Pictures Corporation,441.0,75950,0.0
Gregory Ratoff Productions,20186.0,75950,0.0
WNET Channel 13 New York,10492.0,462788,0.0
Lifetime Television,6530.0,204784,0.0
Sony Pictures Television,11073.0,204784,0.0
Mission Films,21482.0,169853,44.0
Prospekt,30706.0,169853,44.0
20th Century Pictures,4985.0,147726,0.0
Columbia Pictures,5.0,65603,0.0
Polyc International BV,10318.0,65603,0.0
First Artists,4376.0,47901,16928137.0
Balmoral Associates,41810.0,47901,16928137.0
Walt Disney Pictures,2.0,102651,758539785.0
Walt Disney Studios Motion Pictures,3036.0,102651,758539785.0
Roth Films,16314.0,102651,758539785.0
StudioCanal,694.0,192149,4507463.0
Working Title Films,10163.0,192149,4507463.0
BenderSpink,6363.0,254474,14947.0
Armory Films,35849.0,254474,14947.0
Warner Bros.,6194.0,148021,0.0
Toluca Productions,31700.0,148021,0.0
Metaxa Corporation,4836.0,5421,0.0
Filmirage,6082.0,5421,0.0
filmpool,2688.0,268823,0.0
Tudor Productions,23027.0,268823,0.0
CineSon Entertainment,16647.0,194722,0.0
Look at the Moon Productions,16649.0,194722,0.0
Columbia Pictures Corporation,441.0,92269,0.0
Brooks Ltd.,53785.0,92269,0.0
The Rank Organisation,364.0,77925,0.0
Eurofilm,3505.0,77925,0.0
Bino Cicogna,60952.0,77925,0.0
RM Films International,1876.0,5157,0.0
Warner Bros.,6194.0,118283,0.0
Warner Bros.,6194.0,176670,0.0
Warner Bros.,6194.0,46615,0.0
Warner Bros.,6194.0,32929,0.0
Eichberg-Film,1328.0,133827,0.0
Transmonde Film,1413.0,133827,0.0
Producciones Benito Perojo,9185.0,133827,0.0
Sud-Pacifique Films,10785.0,133827,0.0
Capitole Films,10786.0,133827,0.0
WWE Studios,10339.0,258893,0.0
Warner Bros. Feature Animation,20734.0,258893,0.0
Caméra One,6454.0,137698,0.0
Le Soleil Films,87696.0,137698,0.0
SND,2902.0,209249,0.0
Radar Films,12689.0,209249,0.0
Process Media,29060.0,209249,0.0
Love Punch,29061.0,209249,0.0
Larry Levinson Productions,3282.0,99312,0.0
Alpine Medien Productions,3693.0,99312,0.0
Hallmark Entertainment,31060.0,99312,0.0
Media Rights Capital,2531.0,188161,0.0
Fuzzy Door Productions,8789.0,188161,0.0
Bluegrass Films,27451.0,188161,0.0
RGB Media,31470.0,188161,0.0
Twentieth Century Fox Film Corporation,306.0,109133,0.0
Associated Producers (API),4141.0,109133,0.0
Prospectacle,1578.0,42200,0.0
Action Films,21505.0,42200,0.0
Crystal Clear Pictures,7432.0,31185,0.0
Ocean Pictures,7433.0,31185,0.0
Village Roadshow Pictures,79.0,137113,370541256.0
Warner Bros.,6194.0,137113,370541256.0
Viz Media,6687.0,137113,370541256.0
Province of British Columbia Production Services Tax Credit,12200.0,137113,370541256.0
3 Arts Entertainment,36390.0,137113,370541256.0
RatPac-Dune Entertainment,41624.0,137113,370541256.0
Black Orange,8342.0,228339,0.0
UGC,581.0,262391,0.0
Paramount Pictures,4.0,185949,0.0
Blue Bandana Productions,85910.0,173192,0.0
Columbia Pictures Corporation,441.0,60643,0.0
See-Saw Films,7217.0,203819,4878242.0
Paramount Pictures,4.0,177677,682330139.0
Skydance Productions,6277.0,177677,682330139.0
China Movie Channel,11413.0,177677,682330139.0
Bad Robot,11461.0,177677,682330139.0
TC Productions,21777.0,177677,682330139.0
Alibaba Pictures Group,69484.0,177677,682330139.0
Odin,69485.0,177677,682330139.0
Syfy,6677.0,106938,0.0
MNG Films,11713.0,106938,0.0
Parallel Film Productions,16486.0,106938,0.0
Sky Movies,17685.0,106938,0.0
Landroval Studios,3863.0,20880,0.0
Belvision,5850.0,64923,0.0
Valeness,18708.0,64923,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,75130,0.0
Walt Disney Pictures,2.0,198185,38307627.0
School Pictures,19999.0,174323,0.0
Parting Shots Media,20000.0,174323,0.0
Logolite Entertainment,20001.0,174323,0.0
Elite Film,4856.0,39567,0.0
Ascot Film,6317.0,39567,0.0
Cinemec,84065.0,39567,0.0
Original Media,2292.0,173908,0.0
Empyrean Pictures,34786.0,173908,0.0
Freight Yard Films,34787.0,173908,0.0
Alchemedia Films,34788.0,173908,0.0
Parts and Labor,6531.0,159012,0.0
K5 International,6715.0,159012,0.0
Cinedigm,20659.0,159012,0.0
Ocean Size Pictures,22112.0,159012,0.0
Bona International Film Group,8250.0,248376,0.0
Klein & Shamroy,16927.0,248376,0.0
Mega-Vision Pictures (MVP),17820.0,248376,0.0
Gala Film Distribution,25619.0,248376,0.0
Darko Entertainment,12622.0,192133,340911.0
Freeman Film,37816.0,192133,340911.0
Subotica Entertainment,39004.0,192133,340911.0
Da Ma Produzione,16058.0,62876,0.0
Les Films du Cyclope,16059.0,62876,0.0
Les Films Christian Fechner,461.0,54544,0.0
Rhône-Alpes Cinéma,1666.0,54544,0.0
K.J.B. Production,1667.0,54544,0.0
Canal+,5358.0,54544,0.0
Josy Films,6975.0,54544,0.0
France 2 Cinéma,15671.0,54544,0.0
Centre National de la Cinématographie (CNC),18367.0,54544,0.0
ITC Entertainment Group,51277.0,181753,0.0
Silver Nitrate Films,2262.0,255268,0.0
Sense and Sensibility Ventures,20807.0,255268,0.0
Paul Short Productions,20149.0,256118,0.0
Variety Clubs International,20150.0,256118,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,91245,0.0
American Media Group,5912.0,207021,0.0
Columbia Pictures,5.0,120653,0.0
Vertigo Entertainment,829.0,82657,0.0
Ozla Pictures,2617.0,82657,0.0
Ozla Productions,4777.0,82657,0.0
CBS Films,5490.0,82657,0.0
Boku Films,15799.0,185471,0.0
Compound B,15800.0,185471,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,42886,0.0
Columbia Pictures Corporation,441.0,46941,0.0
Gus Productions,6174.0,46941,0.0
Stourwater Pictures,47281.0,160008,0.0
H.L.S. Ltd.,18088.0,234154,0.0
Projektions-AG Union (PAGU),12950.0,175339,0.0
Single Spark Pictures,32652.0,220494,0.0
Music Box Films,72811.0,220494,0.0
Jalem Productions,11496.0,163376,1000000.0
Microwave Film,21628.0,248212,0.0
Stink Films,34312.0,248212,0.0
Dominic Buchanan Productions,34313.0,248212,0.0
SUMS* Film and Media,34314.0,248212,0.0
Prospect Park,19776.0,248688,0.0
Maxmedia,21722.0,248688,0.0
VT Films,23567.0,248688,0.0
Flywheel & Shyster,23568.0,248688,0.0
Globomedia Cine,23569.0,248688,0.0
Telefónica Studios,29564.0,248688,0.0
Quentin Quayle Pictures,90464.0,248688,0.0
Pangea Productions,90465.0,248688,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,217948,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,4926,0.0
Andrew L. Stone Productions,14828.0,4926,0.0
Fox 2000 Pictures,711.0,222935,307166834.0
Temple Hill Entertainment,12292.0,222935,307166834.0
TSG Entertainment,22213.0,222935,307166834.0
Max Films Productions,7828.0,209185,3430018.0
Morag Loves Company,33137.0,209185,3430018.0
XYZ Films,12142.0,174682,0.0
Quincy Pictures,24086.0,174682,0.0
Cinipix,24087.0,174682,0.0
Cosmic Toast Studios,24088.0,174682,0.0
Fox Searchlight Pictures,43.0,175541,7018189.0
Malvern Pictures,85720.0,175541,7018189.0
VMI Worldwide,23688.0,220820,0.0
High Five Films,25635.0,220820,0.0
GoodTimes Entertainment,15488.0,105875,0.0
Futurikon,2613.0,140870,30000000.0
Entre Chien et Loup,3984.0,140870,30000000.0
Futurikon Production II,16868.0,140870,30000000.0
Mollywood,22071.0,140870,30000000.0
Nozon,67715.0,140870,30000000.0
Media Talent Group,3490.0,94671,14836.0
AR Films,11005.0,94671,14836.0
Aldamisa Entertainment,11006.0,94671,14836.0
Four-Leaf Productions,2258.0,40485,0.0
Productions Arys,61259.0,93057,0.0
Clover Productions,3458.0,106042,0.0
Walt Disney Animation Studios,6125.0,82881,0.0
William Castle Productions,10324.0,61221,0.0
Universal International Pictures (UI),10330.0,44631,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,43808,0.0
RKO Radio Pictures,6.0,104556,0.0
Gloria-Film GmbH,2076.0,131366,0.0
Henny Porten Filmproduktion,70277.0,131366,0.0
Warner Bros.,6194.0,50379,0.0
Canal+,5358.0,110428,115860.0
Arte France Cinéma,6916.0,110428,115860.0
3B Productions,7184.0,110428,115860.0
C.R.R.A.V. Nord Pas de Calais,11433.0,110428,115860.0
Region PACA,78987.0,110428,115860.0
Tokyo Broadcasting System (TBS),1393.0,100271,6748712.0
Kadokawa Pictures,2073.0,100271,6748712.0
Kadokawa Shoten Publishing Co.,9068.0,100271,6748712.0
Production I.G.,12657.0,100271,6748712.0
Integral Film,1905.0,157851,1338365.0
Prospero Pictures,2844.0,157851,1338365.0
SBS Productions,8997.0,157851,1338365.0
Sentient Entertainment,23514.0,157851,1338365.0
Egoli Tossell Film AG,2254.0,1731,0.0
Insight Film Studios,2865.0,1731,0.0
Helena Productions,19107.0,1731,0.0
Filmstiftung Nordrhein-Westfalen,27897.0,1731,0.0
Sofica Europacorp,854.0,15942,0.0
Europa Corp,1075.0,15942,0.0
Avalanche Productions,2525.0,15942,0.0
Canal+,5358.0,15942,0.0
MEDIA Programme of the European Union,851.0,78463,0.0
Josef Aichholzer Filmproduktion,10746.0,78463,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,68247,0.0
CFI Investments,17671.0,41415,0.0
SOTTC Film Productions Ltd.,17672.0,41415,0.0
Gather Films,12849.0,201066,0.0
Picturesque Films,23398.0,201066,0.0
Britpack Film Company,50834.0,218425,0.0
DMS Films,50835.0,218425,0.0
Incurably Curious,50838.0,218425,0.0
Crystal City Entertainment,9018.0,93837,0.0
Exclusive Media Group,11448.0,93837,0.0
Kappa Undercover Pictures,61240.0,93837,0.0
Scarlet Fire Entertainment,61241.0,93837,0.0
Hope Town Entertainment,61242.0,93837,0.0
StudioCanal,694.0,227700,1200000.0
Antena 3 Films,6538.0,227700,1200000.0
The Safran Company,11565.0,227700,1200000.0
Ombra Films,23513.0,227700,1200000.0
Roxbury,63808.0,227700,1200000.0
Vertical Entertainment,88606.0,227700,1200000.0
Kim and Jim Productions,10425.0,228028,0.0
Agat Films & Cie,6519.0,126676,0.0
The Asylum,1311.0,114574,500000.0
Columbia Pictures,5.0,187017,188441614.0
Original Film,333.0,187017,188441614.0
Media Rights Capital,2531.0,187017,188441614.0
Metro-Goldwyn-Mayer (MGM),8411.0,187017,188441614.0
Cannell Studios,9194.0,187017,188441614.0
LStar Capital,34034.0,187017,188441614.0
33andOut Productions,34035.0,187017,188441614.0
JHF Productions,34036.0,187017,188441614.0
Indiana Production Company,18156.0,244088,5809330.0
Motorino Amaranto,50915.0,244088,5809330.0
Columbia Pictures,5.0,156022,192330738.0
Village Roadshow Pictures,79.0,156022,192330738.0
Escape Artists,1423.0,156022,192330738.0
Mace Neufeld Productions,2767.0,156022,192330738.0
LStar Capital,34034.0,156022,192330738.0
Lonetree Entertainment,41096.0,156022,192330738.0
DreamWorks Animation,521.0,82702,609123048.0
Mad Hatter Entertainment,20154.0,82702,609123048.0
Hex Media,38766.0,228915,0.0
Dark Dunes Productions,38767.0,228915,0.0
Hallelujah-Film GmbH,38298.0,102272,0.0
Paradis Films,255.0,38195,0.0
Worldview Entertainment,9015.0,194662,103215094.0
New Regency Pictures,10104.0,194662,103215094.0
TSG Entertainment,22213.0,194662,103215094.0
Le Grisbi Productions,47169.0,194662,103215094.0
M Productions,52660.0,194662,103215094.0
Ikiru Films,2875.0,48573,0.0
Antena 3 Films,6538.0,48573,0.0
Conspiraçao Filmes,8118.0,48573,0.0
El Toro Productions,16268.0,48573,0.0
Monkey Pack Films,8906.0,112160,0.0
Toloda,9011.0,112160,0.0
Allied Artists Pictures,4928.0,275573,0.0
Westwood Productions,36989.0,275573,0.0
Hammer Film Productions,1314.0,38962,0.0
Twentieth Century Fox Film Corporation,306.0,240594,0.0
Paramount Pictures,4.0,78355,0.0
Universal Pictures,33.0,84796,0.0
F.P. Productions,45509.0,84796,0.0
Archipel 35,2695.0,87368,201607.0
Canal+,5358.0,87368,201607.0
Arte France,6111.0,87368,201607.0
CinéCinéma,6301.0,87368,201607.0
Arte France Cinéma,6916.0,87368,201607.0
Programme MEDIA de la Communauté Européenne,11248.0,87368,201607.0
Centre National de la Cinématographie (CNC),18367.0,87368,201607.0
Centre National de la Cinématographie et de l'Image Animée,20345.0,87368,201607.0
Région Bretagne,20346.0,87368,201607.0
Banque Populaire Images 11,20347.0,87368,201607.0
Cinémage 5,20348.0,87368,201607.0
Uni Étoile 8,20349.0,87368,201607.0
Sofica Cofinova,20351.0,87368,201607.0
Content Media Corp.,21569.0,209780,0.0
Vuguru Studios,25179.0,209780,0.0
XYZ Films,12142.0,159770,0.0
Zapruder Films,72063.0,159770,0.0
Amicus Productions,4630.0,119575,0.0
United Artists,60.0,172475,0.0
Filmways Australasian,3270.0,86283,0.0
The Australian Film Commission,5186.0,86283,0.0
Australian International Film Corp. (AIFC),5598.0,86283,0.0
F.G. Film Productions,17526.0,86283,0.0
Victorian Film,22046.0,86283,0.0
Warner Bros.,6194.0,28497,0.0
William Conrad Productions,16064.0,28497,0.0
Lifeboat News,21193.0,21974,0.0
Moonfire Studio,21194.0,21974,0.0
"Experimental Film Studio, Moscow",87514.0,146521,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,91722,0.0
Individual Pictures,6730.0,28006,0.0
QED International,11029.0,146243,0.0
Revolver Picture Company,24428.0,146243,0.0
Covert Media,73666.0,146243,0.0
Red Letter Media,15886.0,250577,0.0
Geekscape Productions,19448.0,250577,0.0
Exhibit A Pictures,63267.0,250577,0.0
School Pictures,19999.0,159701,0.0
Hammer Film Productions,1314.0,26480,0.0
Shaw Brothers,5798.0,26480,0.0
LeVision Pictures,20966.0,259943,0.0
IFC Films,307.0,85350,44349000.0
Detour Filmproduction,11510.0,85350,44349000.0
Sunrise Films,19850.0,253279,0.0
Pitbull Pictures,19851.0,253279,0.0
BOB Film Sweden AB,3792.0,256593,0.0
Koan Films,10890.0,133558,0.0
Go Films,13313.0,133558,0.0
Mansfield Productions,13689.0,86297,0.0
Will Packer Productions,49968.0,184098,70181428.0
Twentieth Century Fox Film Corporation,306.0,43868,0.0
A-Mark Entertainment,2248.0,31880,0.0
Zide-Perry Productions,3169.0,31880,0.0
FlipZide Pictures,3478.0,31880,0.0
Project 8 Films,18665.0,31880,0.0
Parallel Media,18667.0,31880,0.0
Voodoo Production Services,18668.0,31880,0.0
Warner Bros.,6194.0,209451,67347013.0
Chronicle Pictures,18378.0,77444,0.0
Kulwar Films,44100.0,77444,0.0
Last Call Productions,44101.0,77444,0.0
Hammer Film Productions,1314.0,58733,0.0
Sveriges Television (SVT),3221.0,139575,0.0
Cinepost Studios,3376.0,139575,0.0
Sonet Film AB,7937.0,139575,0.0
Arcola Pictures,14091.0,44769,0.0
Participant Media,6735.0,250658,48911.0
FilmBuff,15722.0,250658,48911.0
Luminant Media,17444.0,250658,48911.0
Unjustus Films,43313.0,250658,48911.0
HBO,6068.0,262390,0.0
Cinema Center Films,3070.0,110823,0.0
Vides Cinematografica,12111.0,110823,0.0
London Film Productions,659.0,151431,0.0
RKO Radio Pictures,6.0,84364,0.0
Les Films Pomereu,459.0,140825,0.0
Les Films Corona,1398.0,140825,0.0
Paramount Pictures,4.0,91314,1091405097.0
Amblin Entertainment,56.0,91314,1091405097.0
Di Bonaventura Pictures,435.0,91314,1091405097.0
Platinum Dunes,2481.0,91314,1091405097.0
China Movie Channel,11413.0,91314,1091405097.0
Hasbro Studios,22826.0,91314,1091405097.0
Ian Bryce Productions,38833.0,91314,1091405097.0
Revolution Sun Studios,76043.0,91314,1091405097.0
Mystery Productions,88966.0,215042,0.0
Incorporated Television Company (ITC),15980.0,242102,0.0
Bulldog,73429.0,242102,0.0
Warner Bros. Television,1957.0,74629,0.0
Home Box Office (HBO),3268.0,74629,0.0
Bartleby,78463.0,74629,0.0
Towers of London Productions,1426.0,50761,0.0
Twentieth Century Fox Film Corporation,306.0,72473,0.0
Scorpio Studio,53894.0,204968,0.0
American International Pictures (AIP),9266.0,66762,0.0
Julijette,34994.0,206192,0.0
Two Cities Films,4006.0,89187,0.0
Element Pictures,3353.0,171372,645186.0
Film4,9349.0,171372,645186.0
Runaway Fridge Productions,26820.0,171372,645186.0
Motlys,2783.0,133411,0.0
Carr-Santelli,3588.0,13167,0.0
Arizona Films,16906.0,176403,0.0
Indiz Film,29687.0,176403,0.0
Polare Film,29688.0,176403,0.0
Groundswell Productions,4205.0,70706,0.0
Herrick Productions,55106.0,70706,0.0
BBC Films,288.0,43741,0.0
Talkback Thames,5645.0,43741,0.0
HBO Films,7429.0,43741,0.0
Film Ventures International (FVI),4805.0,64976,0.0
Montoro Productions Ltd.,11480.0,64976,0.0
Mid-America Pictures,17778.0,64976,0.0
Shumba International Corporation,35021.0,80653,0.0
Lionsgate,1632.0,180296,0.0
Rai Cinema,2683.0,186988,0.0
Buena Onda,5096.0,186988,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,212899,0.0
Walt Disney Pictures,2.0,218836,151165787.0
DisneyToon Studios,5391.0,218836,151165787.0
Prana Studios,18713.0,218836,151165787.0
Prana Animation Studios,22135.0,218836,151165787.0
World Film Services,3167.0,100088,0.0
Champion Production Company,18058.0,100088,0.0
World Arts Media,18059.0,100088,0.0
Cinemaster S.r.l.,10519.0,127091,0.0
Mara Films,16352.0,127091,0.0
Mount Street Film,16353.0,127091,0.0
isotopefilms,8031.0,174319,0.0
Belladonna Productions,2341.0,79255,0.0
Films In Motion,11279.0,79255,0.0
Film and Music Entertainment (F&ME),21446.0,79255,0.0
Full Circle Films,26361.0,79255,0.0
Color Green Films,7669.0,72951,0.0
True Fiction Filmz,7670.0,72951,0.0
BBC Films,288.0,262340,23000000.0
That's Nice Films,32182.0,262340,23000000.0
BocFlix,32183.0,262340,23000000.0
Hemdale,16593.0,118887,0.0
Fawcett-Majors Productions,21290.0,118887,0.0
Universal International Pictures (UI),10330.0,43387,0.0
New Line Cinema,12.0,226486,100525432.0
Gary Sanchez Productions,4740.0,226486,100525432.0
Discovery Productions,16798.0,139406,0.0
Sunrise,3153.0,64246,0.0
South Australian Film Corporation,2806.0,242224,6676471.0
Screen Australia,7584.0,242224,6676471.0
Smoking Gun Productions,21181.0,242224,6676471.0
Causeway Films,32301.0,242224,6676471.0
Almena Films,4804.0,28440,0.0
F. Ariza,92912.0,28440,0.0
Fort Films Productions,92913.0,28440,0.0
Columbia Pictures Corporation,441.0,29126,0.0
Omega Micott Inc.,5284.0,99647,0.0
Blue Production Partnership,60718.0,99647,0.0
Warner Bros.,6194.0,114838,0.0
Proton Cinema,17173.0,267999,282358.0
Filmpartners,20692.0,267999,282358.0
Pola Pandora Filmproduktions,41706.0,267999,282358.0
Bold Films,2266.0,244786,13092000.0
Blumhouse Productions,3172.0,244786,13092000.0
Right of Way Films,32157.0,244786,13092000.0
Twentieth Century Fox Film Corporation,306.0,210577,369330363.0
Regency Enterprises,508.0,210577,369330363.0
New Regency Pictures,10104.0,210577,369330363.0
Pacific Standard,15829.0,210577,369330363.0
TSG Entertainment,22213.0,210577,369330363.0
Artemple - Hollywood,60682.0,210577,369330363.0
Landscape Entertainment,7741.0,152790,0.0
MICA Entertainment,24510.0,152790,0.0
Vedette Finance,34381.0,152790,0.0
Prominent Media Group,34385.0,152790,0.0
Film Rites,8083.0,250766,0.0
Kartemquin Films,13042.0,250766,0.0
CNN Films,29605.0,250766,0.0
Marianna Films,42263.0,88059,0.0
FS Film,86863.0,88059,0.0
Dharma Productions,19146.0,159090,0.0
JLG Films,22811.0,257974,0.0
Mirabelle Pictures,39708.0,257974,0.0
Aloris Entertainment,73400.0,257974,0.0
Conspicuous Pictures,73322.0,184866,0.0
Bruce Cohn Productions,23156.0,104528,0.0
Film Maker Aps,49105.0,252200,0.0
Joseph L. Schenck Enterprises,71158.0,121401,0.0
DMV Distribuzione,12740.0,86640,0.0
Doral Film,13057.0,86640,0.0
MEDIA Programme of the European Union,851.0,49104,0.0
Centre National de la Cinématographie (CNC),18367.0,49104,0.0
Independent Television Service (ITVS),46234.0,49104,0.0
Ingenious Media,290.0,119450,710644566.0
Chernin Entertainment,7076.0,119450,710644566.0
TSG Entertainment,22213.0,119450,710644566.0
Red Chillies Entertainment,2343.0,41517,0.0
Maxam,22800.0,258750,0.0
Renn Productions,82.0,108574,0.0
Société Française de Production (SFP),6849.0,108574,0.0
Télépresse Films,33078.0,108574,0.0
Cinépol,61617.0,108574,0.0
R.O.C.,50989.0,335340,0.0
SilverLight Entertainment,4594.0,26823,0.0
Netflix,59811.0,250700,0.0
Pathe,7396.0,123109,74918.0
WWE Studios,10339.0,123109,74918.0
Milk & Media,22305.0,123109,74918.0
Constance Media,22306.0,123109,74918.0
United Artists,60.0,129974,0.0
Harry Sherman Productions,10580.0,129974,0.0
Giant Ape Media,20612.0,169298,0.0
SC Films International,20613.0,169298,0.0
Universal Pictures,33.0,128437,0.0
Greek Film Center,7254.0,211052,0.0
Faliro House Productions,19246.0,211052,0.0
Plays2place Productions,25226.0,211052,0.0
Warner Bros.,6194.0,109716,0.0
San Mateo Productions,8599.0,29058,0.0
American Releasing Corporation (ARC) (II),76329.0,29058,0.0
Horizon Pictures,388.0,80264,0.0
Columbia Pictures Corporation,441.0,80264,0.0
Lima Productions,20982.0,84801,0.0
Algonquin,8772.0,32143,0.0
Twentieth Century Fox Film Corporation,306.0,43499,0.0
Jerry Bruckheimer Films,130.0,184346,0.0
Screen Gems,3287.0,184346,0.0
LStar Capital,34034.0,184346,0.0
Three Coin Productions,24906.0,224076,0.0
Saratov Films,24907.0,224076,0.0
Vertigo Productions,2756.0,265349,0.0
Pure Flix Entertainment,6427.0,209920,0.0
Castle Rock Entertainment,97.0,253235,25312387.0
Envision Entertainment,31832.0,253235,25312387.0
ASIG Productions,32245.0,253235,25312387.0
Gearshift Films,18178.0,227877,0.0
Studio Canal,5870.0,44588,0.0
Mandarin Film,7839.0,44588,0.0
Brightstar Films,4923.0,40222,0.0
Shapiro-Glickenhaus Entertainment,16636.0,40222,0.0
Rosecalypse,26957.0,206574,0.0
Gothic Pictures International,19250.0,262267,0.0
Collective Development,19251.0,262267,0.0
Escape Artists,1423.0,225886,126069509.0
Media Rights Capital,2531.0,225886,126069509.0
Sony Pictures Entertainment (SPE),7431.0,225886,126069509.0
LStar Capital,34034.0,225886,126069509.0
Embrem Entertainment,18480.0,105789,0.0
La-La Land Films,35143.0,105789,0.0
Zweites Deutsches Fernsehen (ZDF),4606.0,64627,0.0
