id,name,id_pelicula,revenue,budget
166844,Sammy's Adventure Collection,49953,0.0,0.0
324371,The Riffs Trilogy,61755,0.0,0.0
369005,Ten Minutes Older... (Collection),79591,0.0,0.0
2150,Shrek Collection,48466,0.0,0.0
167716,The Bill Douglas Trilogy,114444,0.0,0.0
1241,Harry Potter Collection,12444,954305868.0,250000000.0
463959,Tangled Collection,38757,591794936.0,260000000.0
158373,The Lost Skeleton Collection,44687,0.0,600.0
167716,The Bill Douglas Trilogy,110115,0.0,0.0
376970,Cocaine Cowboys,26769,0.0,0.0
129293,The Dick Proenneke Collection,14463,0.0,0.0
395556,The August Underground Collection,24837,0.0,300.0
420,The Chronicles of Narnia Collection,10140,415686217.0,155000000.0
256297,It's Alive Collection,28155,0.0,0.0
412736,Rare Exports Collection,48395,0.0,1948000.0
124901,Hatchet Collection,43919,52604.0,2500000.0
331475,Shiloh Collection,50241,0.0,0.0
63043,TRON Collection,20526,400062763.0,170000000.0
256297,It's Alive Collection,49684,0.0,0.0
201548,The One-Armed Swordsman Collection,54178,0.0,0.0
264434,Demonic Toys Collection,40649,0.0,0.0
461937,"Sarah, Plain and Tall Collection",15740,0.0,0.0
322330,Garfield Holiday Celebrations,13246,0.0,0.0
51509,Meet the Parents Collection,39451,310650585.0,100000000.0
141290,The Lord of the Rings Animated Collection,1361,0.0,0.0
441682,Klovn,48748,0.0,0.0
395466,Tere Bin Laden Collection,42323,0.0,0.0
438087,Topper Collection,54430,0.0,0.0
429234,Trilogia Zé do Caixão,23508,0.0,0.0
429234,Trilogia Zé do Caixão,30914,0.0,0.0
188202,"Pane, amore e… - Collezione",56402,0.0,0.0
94589,Ong Bak Collection,43209,2340363.0,0.0
385528,Outrage Collection,45284,0.0,0.0
101646,Vares Collection,29670,0.0,0.0
297143,Dexter Riley Collection,31654,0.0,0.0
53043,The Magick Lantern Cycle,46787,0.0,0.0
309300,The Trip Collection,63578,951179.0,0.0
210303,Rebuild of Evangelion,22843,41162041.0,0.0
219691,I Spit on Your Grave Collection,43947,572809.0,2000000.0
266846,Corto Maltese,60213,0.0,0.0
96682,Zeitgeist Collection,54293,0.0,0.0
264338,Rosemary's Baby Collection,117258,0.0,0.0
9888,Home Alone Collection,12536,0.0,0.0
105324,Mirrors Collection,46441,0.0,0.0
189295,The Spiders Serial,92332,0.0,0.0
218293,Brother Collection,20993,0.0,1500000.0
461755,Napapiirin sankarit,58764,0.0,0.0
280504,Mechanic Collection,27582,51070807.0,40000000.0
266846,Corto Maltese,60290,0.0,0.0
266846,Corto Maltese,60221,0.0,0.0
93369,Ringu Collection,9706,0.0,2900000.0
86860,Scooby-Doo Collection,22620,0.0,0.0
386495,Fubar Collection,53358,0.0,0.0
86860,Scooby-Doo Collection,47533,0.0,0.0
119581,Elite Squad Collection,47931,63027681.0,0.0
85945,The Mesrine Collection,15362,0.0,80000000.0
44979,Big Momma's House Collection,38322,83615414.0,32000000.0
463068,Täällä Pohjantähden alla (Timo Koivusalo),103751,0.0,0.0
426370,The Wog Boy Collection,45715,0.0,0.0
344936,Unna Trilogie,11406,0.0,0.0
102019,Death Note Collection,16140,50710400.0,0.0
228446,Insidious Collection,49018,97009150.0,1500000.0
102019,Death Note Collection,20329,30231200.0,0.0
56005,Dead Space Collection,13190,0.0,0.0
86110,Diary of a Wimpy Kid Collection,60307,72417394.0,21000000.0
74083,Flodder Collection,10408,0.0,0.0
473983,Hababam Sınıfı Collection,83651,0.0,0.0
473983,Hababam Sınıfı Collection,31408,0.0,0.0
473983,Hababam Sınıfı Collection,31402,0.0,0.0
124426,New Kids Collection,46523,8786756.0,1500000.0
154002,Easy Money Collection,29920,0.0,0.0
432151,Daffy Duck Movie Collection,23521,0.0,0.0
2602,Scream Collection,41446,97138686.0,40000000.0
229932,Rio Collection,46195,484635760.0,90000000.0
131296,Thor Collection,10195,449326618.0,150000000.0
166381,Atlas Shrugged Collection,56780,4627375.0,15000000.0
150967,Benvenuti al... Collection,48415,65584679.0,4000000.0
256296,"Silent Night, Deadly Night Collection",42709,0.0,0.0
215456,Keinohrhasen Filmreihe,9511,48720000.0,0.0
9485,The Fast and the Furious Collection,51497,626137675.0,125000000.0
146532,The Storm Riders Collection,32654,0.0,100000000.0
264914,Eye of the Dolphin Collection,46849,71904.0,2500000.0
171732,Mothra Collection,39410,0.0,0.0
374509,Godzilla (Showa) Collection,1679,0.0,0.0
295,Pirates of the Caribbean Collection,1865,1045713802.0,380000000.0
86119,The Hangover Collection,45243,254455986.0,80000000.0
123438,Loose Change Collection,23116,0.0,0.0
374509,Godzilla (Showa) Collection,3107,0.0,0.0
303969,"Martin Scorsese’s World Cinema Project, Vol. 1",42506,0.0,0.0
66761,Open Season Collection,51170,0.0,0.0
166379,Turbulence Collection,76171,0.0,0.0
77816,Kung Fu Panda Collection,49444,665692281.0,150000000.0
748,X-Men Collection,49538,353624124.0,160000000.0
87805,The Gods Must Be Crazy Collection,50507,0.0,0.0
148320,Vääpeli Körmy - Collection,55763,0.0,0.0
374509,Godzilla (Showa) Collection,15766,0.0,0.0
148320,Vääpeli Körmy - Collection,55761,0.0,0.0
86668,Elektra Luxx Collection,56272,10.0,0.0
282246,Mickey's Upon a Christmas Collection,13378,0.0,0.0
143588,Why Did I Get Married Collection,35688,60072596.0,20000000.0
8650,Transformers Collection,38356,1123746996.0,195000000.0
353754,Trilogía Sollima,18928,0.0,0.0
148320,Vääpeli Körmy - Collection,55754,0.0,0.0
281097,Philo Vance Collection,61546,0.0,0.0
148315,Pekko aikamiespoika Collection,148314,0.0,0.0
148320,Vääpeli Körmy - Collection,55756,0.0,0.0
148320,Vääpeli Körmy - Collection,55759,0.0,0.0
120927,McDull Collection,73884,0.0,0.0
280588,Horrible Bosses Collection,51540,117000000.0,35000000.0
87118,Cars Collection,49013,559852396.0,200000000.0
261057,I Am Curious Collection,45690,0.0,0.0
362047,Bikini Summer Collection,96105,0.0,0.0
142021,Dhamaal Collection,68029,0.0,0.0
151861,Lonesome Dove Collection,71982,0.0,0.0
118474,Truth in 24 Collection,16900,0.0,0.0
1241,Harry Potter Collection,12445,1342000000.0,125000000.0
131295,Captain America Collection,1771,370569774.0,140000000.0
123932,Quarantine Collection,59115,0.0,4000000.0
303969,"Martin Scorsese’s World Cinema Project, Vol. 1",58897,0.0,0.0
89959,Mr. Moto Collection,59566,0.0,0.0
87256,Beverly Hills Chihuahua Collection,54540,12000000.0,0.0
201548,The One-Armed Swordsman Collection,28039,0.0,0.0
137696,"Monsters, Inc. Collection",13931,0.0,0.0
134897,The Smurfs (Theatrical) Collection,41513,563749323.0,110000000.0
151861,Lonesome Dove Collection,67636,0.0,0.0
151861,Lonesome Dove Collection,51765,0.0,0.0
241729,Alpha and Omega Collection,12819,39300000.0,20000000.0
362047,Bikini Summer Collection,141055,0.0,0.0
433061,Fred Collection,45839,0.0,0.0
86116,Death Race Collection,51620,0.0,7000000.0
159616,East is East Collection,63943,3867000.0,3837625.0
173710,Planet of the Apes (Reboot) Collection,61791,482860185.0,93000000.0
99321,Gantz Collection,56832,0.0,0.0
8864,Final Destination Collection,55779,157887643.0,47000000.0
30663,Harold & Kumar Collection,55465,35387212.0,19000000.0
89959,Mr. Moto Collection,38774,0.0,0.0
89959,Mr. Moto Collection,29484,0.0,0.0
314042,Onomichi Trilogy,62385,0.0,0.0
86486,Spy Kids Collection,56288,85564310.0,27000000.0
230161,Fright Night (Reboot) Collection,58151,24922237.0,17000000.0
86553,Cold Prey Collection,21786,0.0,0.0
473843,Stake Land Collection,52015,33245.0,650000.0
164395,The Messengers Collection,20441,0.0,0.0
225961,Birdemic Collection,40016,0.0,0.0
260601,The Worricker Collection,73358,0.0,0.0
279959,The Inbetweeners Collection,69798,88025781.0,0.0
386549,"Fat, Sick & Nearly Dead",72914,0.0,0.0
421566,Totò Collection,36236,0.0,0.0
419784,Masti Collection,76684,0.0,0.0
259085,Ironclad Collection,38543,0.0,25000000.0
86311,The Avengers Collection,24428,1519557910.0,220000000.0
479888,The Thing Collection,60935,28128670.0,35000000.0
220872,Men in the City Collection,75969,0.0,0.0
98513,Behind Enemy Lines Collection,10005,0.0,0.0
129293,The Dick Proenneke Collection,52297,0.0,0.0
129293,The Dick Proenneke Collection,85766,0.0,0.0
41437,Paranormal Activity Collection,72571,205703818.0,5000000.0
177062,Blondie Collection,3966,0.0,0.0
86117,Johnny English Collection,58233,160078586.0,45000000.0
421566,Totò Collection,56122,0.0,0.0
168545,Sometimes They Come Back Collection,27769,0.0,0.0
165131,Dreileben,94336,0.0,0.0
432151,Daffy Duck Movie Collection,80607,0.0,0.0
256377,The Muppet Collection,64328,165184237.0,45000000.0
33514,The Twilight Collection,50619,712171856.0,110000000.0
286951,Singham Collection,70590,25034000.0,3062000.0
437451,Cinderella Story Collection,15157,0.0,5000000.0
99321,Gantz Collection,74135,0.0,0.0
114915,Xtro Collection,25834,0.0,0.0
129748,The Gruffalo Collection,28118,0.0,0.0
94039,Asterix and Obelix (Animation) Collection,11625,0.0,0.0
94039,Asterix and Obelix (Animation) Collection,9369,0.0,0.0
94039,Asterix and Obelix (Animation) Collection,9642,0.0,0.0
92012,Happy Feet Collection,65759,150406466.0,130000000.0
126125,The Expendables Collection,76163,312573423.0,100000000.0
394204,The Snowman Collection,13396,0.0,0.0
370374,Sharktopus Collection,46020,0.0,0.0
131635,The Hunger Games Collection,70160,691210692.0,75000000.0
263,The Dark Knight Collection,49026,1084939099.0,250000000.0
31562,The Bourne Collection,49040,276572938.0,130000000.0
102322,Sherlock Holmes Collection,58574,334615000.0,125000000.0
458697,Macon County Collection,42450,0.0,0.0
104202,Mr. Bones Collection,30245,0.0,0.0
87359,Mission: Impossible Collection,56292,694713380.0,145000000.0
167613,Alvin and the Chipmunks Collection,55301,342695435.0,75000000.0
91657,Disney Buddies Collection,24833,0.0,0.0
294187,Born To Race Collection,74523,0.0,0.0
288491,Dolphin Tale Collection,62837,95404397.0,37000000.0
288235,Cat Run Collection,57353,0.0,25000000.0
2326,Underworld Collection,52520,160112671.0,70000000.0
96671,The Human Centipede Collection,74997,0.0,0.0
86578,Hostel Collection,71670,0.0,6000000.0
303969,"Martin Scorsese’s World Cinema Project, Vol. 1",93164,0.0,0.0
317299,Puss 'n Boots Collection,58704,0.0,0.0
107465,Six Degrees of Celebration Collection,57809,22772019.0,5000000.0
107465,Six Degrees of Celebration Collection,85317,0.0,0.0
135466,Grave Encounters Collection,50698,0.0,1000000.0
222639,Detective Dee Collection,48492,51723285.0,13000000.0
315560,The Woman in Black Collection,65086,127730736.0,17000000.0
72547,Journey Collection,72545,355692760.0,79000000.0
215452,Kokowääh Filmreihe,53174,43000000.0,5650000.0
96680,Smokin' Aces Collection,29564,0.0,8000000.0
294226,The Dead Collection,74471,0.0,0.0
90306,Ghost Rider Collection,71676,149217355.0,57000000.0
264481,Mega Shark Collection,52454,0.0,0.0
52985,Wrong Turn Collection,71672,0.0,0.0
427956,Dr Goldfoot Collection,77076,0.0,0.0
89959,Mr. Moto Collection,18705,0.0,0.0
101385,Trailer Park Boys Collection,38674,0.0,0.0
476961,Goon Collection,74387,6483963.0,0.0
212562,Jump Street Collection,64688,201585328.0,42000000.0
393126,Letters to Santa Collection,79221,0.0,0.0
96666,Eden of the East Collection,35435,0.0,0.0
96666,Eden of the East Collection,44734,0.0,0.0
86780,Clash of the Titans Collection,57165,301000000.0,150000000.0
114431,The Incredible Hulk (TV Movie) Collection,26881,0.0,0.0
312977,Iron Sky Collection,10679,8135031.0,7500000.0
2806,American Pie Collection,71552,234989584.0,50000000.0
257960,The Raid Collection,94329,4105187.0,1100000.0
413946,Gamma One Collection,28912,0.0,0.0
84785,La trilogie de la mort – Nacho Cerda,36228,0.0,0.0
142015,Housefull Collection,85052,0.0,0.0
306937,Best Exotic Marigold Hotel Collection,74534,136836156.0,10000000.0
86414,Boston Blackie Series,86416,0.0,0.0
253537,Spud Collection,61410,0.0,5000000.0
239430,Think Like a Man Collection,67660,96070507.0,12000000.0
98430,Feast Collection,15135,0.0,0.0
116669,The Scorpion King Collection,13486,0.0,0.0
142182,Bananas!* Collection,84177,0.0,0.0
141649,Three Steps Above Heaven Collection,61979,0.0,0.0
174995,Boys Love Collection,73517,0.0,0.0
70764,Largo Winch Collection,14400,0.0,25412760.0
86055,Men In Black Collection,41154,624026776.0,225000000.0
393379,The Huntsman Collection,58595,396600000.0,170000000.0
136218,Night of the Demons Collection,27646,0.0,10000000.0
135416,Prometheus Collection,70981,403170142.0,130000000.0
292068,The Pact Collection,111440,0.0,0.0
101646,Vares Collection,61125,0.0,1400000.0
466004,A Few Best Men Collection,85435,29007412.0,12468389.0
14740,Madagascar Collection,80321,746921274.0,145000000.0
53043,The Magick Lantern Cycle,65421,0.0,0.0
53043,The Magick Lantern Cycle,43337,0.0,0.0
386410,Dragon Ball Collection,39144,0.0,0.0
386410,Dragon Ball Collection,39145,0.0,0.0
290933,Superman / Batman (Animated) Collection,22855,0.0,0.0
56005,Dead Space Collection,55215,0.0,2500000.0
386410,Dragon Ball Collection,116776,0.0,0.0
425164,Dragon Ball Z (Movie) Collection,39100,0.0,0.0
153010,Beauty and the Beast Collection,13313,0.0,0.0
425164,Dragon Ball Z (Movie) Collection,39101,0.0,0.0
136214,Pocahontas Collection,13761,0.0,0.0
266672,Ted Collection,72105,549368315.0,50000000.0
328247,Magic Mike Collection,77930,167221571.0,7000000.0
425164,Dragon Ball Z (Movie) Collection,39103,0.0,0.0
425164,Dragon Ball Z (Movie) Collection,24752,0.0,0.0
425164,Dragon Ball Z (Movie) Collection,39104,0.0,0.0
425164,Dragon Ball Z (Movie) Collection,34433,0.0,0.0
125574,The Amazing Spider-Man Collection,1930,752215857.0,215000000.0
425164,Dragon Ball Z (Movie) Collection,39105,0.0,0.0
52985,Wrong Turn Collection,23823,0.0,0.0
8354,Ice Age Collection,57800,877244782.0,95000000.0
117693,Balto Collection,25913,0.0,0.0
220448,Mr. Wong Collection,59706,0.0,0.0
138908,2 Days In... Collection,84165,1653792.0,8000000.0
425164,Dragon Ball Z (Movie) Collection,44251,0.0,0.0
425164,Dragon Ball Z (Movie) Collection,39106,0.0,0.0
425164,Dragon Ball Z (Movie) Collection,39107,0.0,0.0
105995,Anaconda Collection,14863,0.0,0.0
198697,Immaturi Collection,56909,0.0,0.0
425164,Dragon Ball Z (Movie) Collection,39108,0.0,0.0
425189,Dragon Ball Z OVA Collection,39323,0.0,0.0
103291,Subspecies Collection,34125,0.0,0.0
187734,La Classe Américaine & Cie,16130,0.0,0.0
122922,In the Name of the King Collection,80410,0.0,4500000.0
425189,Dragon Ball Z OVA Collection,39324,0.0,0.0
224011,Dick Tracy 1940s Collection,68143,0.0,0.0
140758,Decoys Collection,18443,0.0,1500000.0
33085,The Little Mermaid Collection,13676,0.0,0.0
645,James Bond Collection,37724,1108561013.0,200000000.0
297299,Bullit & Riper Collection,20106,0.0,0.0
257899,The President's Man Collection,36996,0.0,0.0
86110,Diary of a Wimpy Kid Collection,82650,77112176.0,22000000.0
55419,Cinderella Collection,14128,0.0,5000000.0
104830,Piranha 3D Collection,71668,8493728.0,5000000.0
105629,Paradise Lost Collection,83660,0.0,0.0
306031,Pitch Perfect Collection,114150,115350426.0,17000000.0
123640,Les Mystères de l'ouest (Collection),85341,0.0,0.0
85817,Arthur and the Invisibles Collection,26505,0.0,87000000.0
48655,Deathstalker Collection,15895,8890685.0,0.0
48655,Deathstalker Collection,28218,0.0,0.0
17255,Resident Evil Collection,71679,240159255.0,65000000.0
123640,Les Mystères de l'ouest (Collection),85339,0.0,0.0
259363,Manuale d'amore - Collezione,20069,0.0,0.0
158643,Laid to Rest Collection,55723,0.0,0.0
207621,V/H/S Collection,84348,100345.0,0.0
135483,Taken Collection,82675,376141306.0,45000000.0
23497,Bleach (Collection),17165,0.0,0.0
467577,Evil Bong Collection,10089,0.0,0.0
113679,Design Trilogy,77269,0.0,0.0
357173,Sinister Collection,82507,77712439.0,3000000.0
185103,Hotel Transylvania Collection,76492,358375603.0,85000000.0
275873,Dr. Who Collection,16387,0.0,797681.0
38451,Charlie Chan (Warner Oland) Collection,33390,0.0,0.0
38451,Charlie Chan (Warner Oland) Collection,33391,0.0,0.0
165778,We Are From The Future Collection,40709,0.0,0.0
166381,Atlas Shrugged Collection,134371,0.0,0.0
48194,Ator Collection,40075,0.0,0.0
230532,Marley & Me Collection,72391,0.0,0.0
385717,Thermae Romae Collection,105210,0.0,0.0
87255,Hoodwinked! Collection,57089,13521829.0,30000000.0
74508,[REC] Collection,80280,10158000.0,0.0
244500,Gangs of Wasseypur Collection,117691,4100000.0,1400000.0
2396,Asterix and Obelix Collection,99770,0.0,61000000.0
95051,The Up Series,116167,0.0,0.0
41437,Paranormal Activity Collection,82990,142817992.0,5000000.0
161373,Tai Chi Collection,121823,0.0,0.0
142680,Alex Cross Collection,94348,30353232.0,45000000.0
64748,Silent Hill Collection,61012,52302796.0,20000000.0
324475,Mann Filmreihe,149763,0.0,0.0
245129,Pumping Iron Collection,164753,0.0,0.0
404825,Wreck-It Ralph Collection,82690,471222889.0,165000000.0
86224,The Saint Collection,74545,0.0,0.0
334356,The Man with the Iron Fists Collection,97430,15608545.0,15000000.0
338282,Single White Female Collection,35683,0.0,2000000.0
255702,The Rutles Collection,32694,0.0,0.0
110177,Goal! Collection,19139,0.0,0.0
17178,Jackass Collection,65851,0.0,0.0
116669,The Scorpion King Collection,78049,0.0,5000000.0
135489,Wishmaster Collection,12594,0.0,2500000.0
248534,Batman: The Dark Knight Returns Collection,123025,0.0,3500000.0
33514,The Twilight Collection,50620,829000000.0,120000000.0
86092,Step Up Collection,85446,140470746.0,33000000.0
8917,Hellraiser Collection,70584,0.0,350000.0
205459,Fearless Hyena Collection,19274,0.0,0.0
338416,Kirikou,13679,0.0,0.0
261286,Bad Ass Collection,94380,0.0,0.0
239595,Nativity Collection,49522,0.0,0.0
201873,A Christmas Story Collection,125504,0.0,0.0
205459,Fearless Hyena Collection,18741,0.0,0.0
93287,Seventh Company Collection,93289,0.0,0.0
300431,Lucky Stars Collection,25539,0.0,0.0
300431,Lucky Stars Collection,10044,0.0,0.0
300431,Lucky Stars Collection,18707,0.0,9023199.0
184977,Shaolin Temple Collection,10275,16157801.0,0.0
184977,Shaolin Temple Collection,37030,3554460.0,0.0
184977,Shaolin Temple Collection,37032,0.0,10000000.0
121938,The Hobbit Collection,49051,1021103568.0,250000000.0
10457,Once Upon a Time in China Collection,10620,0.0,12000000.0
409138,Yossi Collection,117629,116207.0,500000.0
283733,The Three Brothers Collection,37653,0.0,7500000.0
260586,Le Cœur des Hommes,19099,0.0,0.0
327871,Count Yorga Collection,28733,0.0,64000.0
403374,Jack Reacher Collection,75780,218340595.0,60000000.0
375886,Willard,42532,0.0,0.0
119237,Legends of the Poisonous Seductress,64876,0.0,0.0
391739,Cirque du Soleil Collection,94352,34153101.0,0.0
256296,"Silent Night, Deadly Night Collection",139455,14567.0,0.0
135501,976-EVIL Collection,28751,0.0,0.0
114915,Xtro Collection,55952,0.0,0.0
114915,Xtro Collection,57597,0.0,0.0
45355,Kevin Smith: Silent Bob Speaks!,95511,0.0,0.0
148055,Camp Rock Collection,44244,0.0,0.0
206559,StreetDance Collection,41592,18144030.0,5773100.0
165369,The Collector Collection,134597,6842058.0,0.0
247028,Rurouni Kenshin Live-Action Collection,127533,61700000.0,0.0
133891,Confessions Collection,33303,0.0,0.0
133891,Confessions Collection,34905,0.0,0.0
19262,Trapped in the Closet,100450,0.0,0.0
84785,La trilogie de la mort – Nacho Cerda,31022,0.0,0.0
111751,Texas Chainsaw Massacre Collection,76617,47241945.0,20000000.0
256433,Dabangg Collection,147405,0.0,13650000.0
251937,A Haunted House Collection,139038,60141683.0,2500000.0
248534,Batman: The Dark Knight Returns Collection,142061,0.0,3500000.0
34055,Pokémon Collection,115223,0.0,0.0
34055,Pokémon Collection,88557,0.0,0.0
59235,Jesse Stone Collection,31046,0.0,0.0
59235,Jesse Stone Collection,30347,0.0,0.0
59235,Jesse Stone Collection,26114,0.0,0.0
59235,Jesse Stone Collection,43263,0.0,0.0
59235,Jesse Stone Collection,59238,0.0,0.0
59235,Jesse Stone Collection,110148,0.0,0.0
108804,Outpost Collection,100183,0.0,3000000.0
415931,The Bowery Boys,97353,0.0,0.0
456733,The 1997 Trilogy,26005,0.0,0.0
136218,Night of the Demons Collection,24925,0.0,1300000.0
86116,Death Race Collection,156717,0.0,6500000.0
91813,Angelique Collection,44450,0.0,0.0
374509,Godzilla (Showa) Collection,19336,0.0,0.0
133891,Confessions Collection,33301,0.0,0.0
133891,Confessions Collection,50076,0.0,0.0
169740,The Haunting in Connecticut Collection,150202,0.0,0.0
133352,Resident Evil: Biohazard,13648,0.0,0.0
207632,The ABCs of Death Collection,87436,21660.0,0.0
445332,Takashi Miike's Black Society Trilogy,36244,0.0,0.0
133352,Resident Evil: Biohazard,133121,0.0,0.0
146136,Armour of God Collection,98567,0.0,48000000.0
354210,Born Free Trilogy,53031,0.0,0.0
1570,Die Hard Collection,47964,304654182.0,92000000.0
135014,Åsa-Nisse Collection,56991,0.0,0.0
10713,Universal Soldier Collection,122857,1402307.0,11500000.0
123800,Before... Collection,132344,11176469.0,3000000.0
10522,Starship Troopers Collection,114478,0.0,0.0
53043,The Magick Lantern Cycle,36096,0.0,0.0
456576,Journey to the West Collection,170657,0.0,0.0
254636,Maniac Cop Collection,28090,0.0,4000000.0
188534,Fantômas Serial,56508,0.0,0.0
177675,The Last Exorcism Collection,146203,15179302.0,5000000.0
135468,G.I. Joe (Live-Action) Collection,72559,371876278.0,130000000.0
328073,Síť (kolekce),9834,0.0,0.0
464577,The Croods Collection,49519,585178928.0,135000000.0
114431,The Incredible Hulk (TV Movie) Collection,26883,0.0,0.0
205145,Gor Collection,31131,0.0,0.0
386534,... Has Fallen Collection,117263,161025640.0,70000000.0
44724,Don Collection,17501,0.0,7100000.0
3169,Dr. Dolittle Collection,18843,0.0,0.0
108170,The Blind Dead Collection,28067,0.0,0.0
286936,Cyborg 009 Collection,127544,0.0,0.0
246091,Krrish Collection,25516,0.0,0.0
4246,Scary Movie Collection,4258,78378744.0,20000000.0
278920,Vampires Suck Collection,80384,0.0,0.0
256287,Justice League (Animated) Collection,76589,0.0,0.0
131292,Iron Man Collection,68721,1215439994.0,200000000.0
38451,Charlie Chan (Warner Oland) Collection,38453,0.0,0.0
405256,Dolemite Collection,32100,0.0,0.0
385639,The Sentimental Swordsman Collection,66209,0.0,0.0
1972,Ju-on Collection,26693,0.0,0.0
1972,Ju-on Collection,36917,0.0,0.0
385712,The South Shaolin Master Collection,56763,0.0,0.0
385639,The Sentimental Swordsman Collection,149961,0.0,0.0
86341,Fortress Collection,11119,0.0,11000000.0
115575,Star Trek: Alternate Reality Collection,54138,467365246.0,190000000.0
96887,Zatôichi: The Blind Swordsman,42601,0.0,0.0
456,Sissi Collection,458,0.0,0.0
86119,The Hangover Collection,109439,362000072.0,103000000.0
9485,The Fast and the Furious Collection,82992,788679850.0,160000000.0
197476,Captain America 1979 Classic Collection,197467,0.0,0.0
197476,Captain America 1979 Classic Collection,197481,0.0,0.0
476071,The Devil's Carnival Collection,100493,0.0,500000.0
382685,Now You See Me Collection,75656,117698894.0,75000000.0
65906,Mods Collection,56500,0.0,12000.0
209131,Man of Steel Collection,49521,662845518.0,225000000.0
256322,The Purge Collection,158015,89328627.0,3000000.0
182923,Tetsuo Collection,52034,0.0,0.0
87256,Beverly Hills Chihuahua Collection,105965,0.0,0.0
137696,"Monsters, Inc. Collection",62211,743559607.0,200000000.0
140612,Fullmetal Alchemist Collection,80518,7401480.0,0.0
363369,Pacific Rim Collection,68726,407602906.0,180000000.0
386162,LEGO DC Comics Super Heroes Collection,177271,0.0,0.0
416468,World War Z Collection,72190,531865000.0,200000000.0
88735,K-9 Collection,41586,0.0,0.0
89959,Mr. Moto Collection,59584,0.0,0.0
362878,Yamla Pagla Deewana,199687,0.0,6800000.0
86066,Despicable Me Collection,93456,970761885.0,76000000.0
44913,Ghoulies Collection,44909,0.0,0.0
44913,Ghoulies Collection,30654,0.0,0.0
112537,Sällskapsresorna,82447,0.0,0.0
101471,Return of the Living Dead Collection,24935,0.0,0.0
207621,V/H/S Collection,159117,21833.0,0.0
101471,Return of the Living Dead Collection,24939,0.0,0.0
188458,Trilogy of Terror Collection,45875,0.0,0.0
286023,Sharknado Collection,205321,0.0,1000000.0
112537,Sällskapsresorna,24646,0.0,0.0
161373,Tai Chi Collection,149085,0.0,40000000.0
256287,Justice League (Animated) Collection,183011,0.0,3500000.0
313086,The Conjuring Collection,138843,318000141.0,13000000.0
99606,Mean Girls Collection,51481,0.0,0.0
225543,Gasland Collection,174322,0.0,0.0
453993,The Wolverine Collection,76170,415440673.0,120000000.0
163902,RED Collection,146216,0.0,84000000.0
114431,The Incredible Hulk (TV Movie) Collection,19593,0.0,0.0
47400,Nick Carter Collection,47404,0.0,0.0
116661,The Arrival Collection,19154,0.0,0.0
101646,Vares Collection,102234,0.0,0.0
179919,Percy Jackson Collection,76285,174578751.0,90000000.0
134897,The Smurfs (Theatrical) Collection,77931,347434178.0,105000000.0
164397,Class of 1999 Collection,23535,2459895.0,5200000.0
343297,My Little Pony: Equestria Girls Collection,201676,0.0,0.0
145901,Lupin the Third Collection,30143,0.0,0.0
45355,Kevin Smith: Silent Bob Speaks!,147276,0.0,0.0
421904,Batman (DC Universe Animated) Collection,21683,0.0,0.0
105322,Kickboxer Collection,39027,0.0,0.0
105322,Kickboxer Collection,50346,0.0,400000.0
164397,Class of 1999 Collection,61954,0.0,0.0
297923,We're the Millers Collection,138832,269994119.0,37000000.0
180546,Grown Ups Collection,109418,246984278.0,80000000.0
179892,Kick-Ass Collection,59859,60700000.0,28000000.0
2794,The Chronicles of Riddick Collection,87421,98337295.0,38000000.0
270252,Planes Collection,151960,219788712.0,50000000.0
96887,Zatôichi: The Blind Swordsman,54266,0.0,0.0
89959,Mr. Moto Collection,59589,0.0,0.0
480071,"Maria, ihm schmeckt's nicht!",24631,0.0,0.0
86553,Cold Prey Collection,15440,0.0,0.0
86553,Cold Prey Collection,56937,0.0,0.0
101676,My Wife is a Gangster Collection,21708,0.0,0.0
103291,Subspecies Collection,24789,0.0,0.0
103291,Subspecies Collection,52017,0.0,0.0
103291,Subspecies Collection,52021,0.0,0.0
137766,Zapped Collection,54768,0.0,0.0
103291,Subspecies Collection,52022,0.0,0.0
416305,Killjoy,27712,0.0,30000.0
416305,Killjoy,61716,0.0,0.0
416305,Killjoy,134756,0.0,0.0
107949,Puppet Master Collection,27651,0.0,0.0
219691,I Spit on Your Grave Collection,207768,809.0,0.0
228446,Insidious Collection,91586,0.0,5000000.0
269190,The Ultimate Collection,195757,0.0,0.0
243811,Paradise Trilogy,129734,6508.0,0.0
419784,Masti Collection,220714,47000000.0,5500000.0
398758,Action Pack Bandit Films Collection,81996,0.0,0.0
88574,Scanners Collection,24331,14225876.0,0.0
88574,Scanners Collection,33305,0.0,0.0
10455,Child's Play Collection,167032,0.0,5000000.0
161314,The Angel Collection,1803,0.0,3000000.0
177467,Cloudy with a Chance of Meatballs Collection,109451,248384621.0,78000000.0
140910,All Dogs Go to Heaven Collection,51985,0.0,0.0
25542,An American Girl Collection,119893,0.0,0.0
210006,Machete Collection,106747,15008161.0,12000000.0
90031,Inner Sanctum mysteries,38273,0.0,0.0
90031,Inner Sanctum mysteries,64078,0.0,0.0
90031,Inner Sanctum mysteries,64076,0.0,0.0
121195,9½ Weeks Collection,18167,0.0,0.0
374512,Godzilla (Millennium) Collection,39468,0.0,8300000.0
374509,Godzilla (Showa) Collection,39264,0.0,760000.0
462565,The Secret Garden Collection,29941,0.0,0.0
