department,gender,id,job,name,id_pelicula
Directing,0.0,554948.0,Director,Chao-Bin Su,44092
Directing,2.0,11401.0,Director,John Woo,44092
Directing,0.0,108049.0,Director,Valeriya Gay Germanika,31418
Directing,2.0,15378.0,Director,Carol Reed,63069
Directing,2.0,114337.0,Director,George Fitzmaurice,53853
Directing,2.0,99346.0,Director,Stephen Roberts,196802
Directing,0.0,909996.0,Director,Sadao Yamanaka,112501
Directing,2.0,89632.0,Director,William K. Howard,31879
Directing,2.0,81165.0,Director,Archie Mayo,106635
Directing,1.0,145833.0,Director,Marion Gering,81113
Directing,2.0,21311.0,Director,Wesley Ruggles,97193
Directing,2.0,32427.0,Director,W.S. Van Dyke,43863
Directing,2.0,59998.0,Director,Greg McLean,199534
Directing,0.0,14674.0,Director,George Cukor,95874
Directing,2.0,74878.0,Director,Tay Garnett,82239
Directing,0.0,14860.0,Director,Victor Saville,90523
Directing,2.0,59958.0,Director,Jamie Blanks,14459
Directing,2.0,32134.0,Director,Charles Vidor,41234
Directing,2.0,105477.0,Director,Bernard Vorhaus,87925
Directing,2.0,236861.0,Director,James Rabbitts,57749
Directing,2.0,69987.0,Director,Jérôme Salle,185567
Directing,0.0,11435.0,Director,Howard Hawks,140276
Directing,0.0,97567.0,Director,Graham Cutts,27341
Directing,0.0,561061.0,Director,Neil Nightingale,77951
Directing,2.0,66191.0,Director,Barry Cook,77951
Directing,0.0,145169.0,Director,Martyn Pick,52010
Directing,1.0,80672.0,Director,Peggy Holmes,75258
Directing,2.0,210053.0,Director,Roberts Gannaway,75258
Directing,2.0,111736.0,Director,Klay Hall,25475
Directing,0.0,15868.0,Director,Uli Edel,50114
Directing,2.0,126855.0,Director,Pavel Lungin,99785
Directing,2.0,126855.0,Director,Pavel Lungin,41545
Directing,2.0,126855.0,Director,Pavel Lungin,41842
Directing,2.0,45279.0,Director,Albert Zugsmith,59101
Directing,2.0,40054.0,Director,Andrew L. Stone,85518
Directing,2.0,77101.0,Director,Edward Buzzell,292498
Directing,1.0,90375.0,Director,Christy Cabanne,63787
Directing,2.0,71732.0,Director,Peter Masterson,71034
Directing,2.0,44740.0,Director,Richard Shepard,91580
Directing,2.0,980200.0,Director,Mark Mullin,91580
Directing,2.0,17208.0,Director,Danny Lerner,50119
Directing,2.0,90223.0,Director,Greg MacGillivray,17699
Directing,2.0,63462.0,Director,Christopher Duddy,14666
Directing,2.0,12300.0,Director,Fred M. Wilcox,61856
Directing,1.0,115677.0,Director,Coky Giedroyc,36597
Directing,0.0,1037977.0,Director,Timothy Armstrong,105528
Directing,2.0,87670.0,Director,Keith Truesdell,57573
Directing,2.0,21479.0,Director,Andrew Stevens,160019
Directing,0.0,84074.0,Director,Jay Karas,134688
Directing,0.0,80172.0,Director,Marty Callner,15501
Directing,2.0,31837.0,Director,Dane Cook,15501
Directing,2.0,71339.0,Director,Rick Bieber,18434
Directing,2.0,117486.0,Director,James K. Jones,16080
Directing,0.0,1122782.0,Director,Jorge Sanjinés,232866
Directing,2.0,16294.0,Director,Jonathan Demme,89602
Directing,0.0,16767.0,Director,Aki Kaurismäki,74295
Directing,0.0,236362.0,Director,Alain Tanner,101330
Directing,2.0,33008.0,Director,Menahem Golan,109809
Directing,2.0,148601.0,Director,Don Weis,59838
Directing,0.0,21386.0,Director,Guy Manos,2089
Directing,2.0,27005.0,Director,Don Michael Paul,290729
Directing,2.0,11864.0,Director,Ryan Phillippe,293633
Directing,2.0,1081524.0,Director,Frans Zwartjes,152943
Directing,2.0,5369.0,Director,George C. Wolfe,290542
Directing,2.0,14773.0,Director,Don Siegel,35917
Directing,2.0,3632.0,Director,Richard Brooks,52364
Directing,2.0,41587.0,Director,Armyan Bernstein,57738
Directing,2.0,90817.0,Director,Jeffrey Gerritsen,24091
Directing,2.0,90818.0,Director,John V. Soto,24091
Directing,2.0,83403.0,Director,Malik Bader,183662
Directing,2.0,70862.0,Director,Richard Thorpe,72103
Directing,2.0,5029.0,Director,Robert Siodmak,20362
Directing,2.0,995407.0,Director,Eduardo Rodríguez,173761
Directing,2.0,77947.0,Director,Michael Schroeder,25391
Directing,2.0,72543.0,Director,Sam Firstenberg,64160
Directing,2.0,127537.0,Director,Yossi Wein,64161
Directing,2.0,87671.0,Director,John Moffitt,64372
Directing,1.0,87673.0,Director,Beth McCarthy-Miller,31775
Directing,0.0,1037977.0,Director,Timothy Armstrong,255476
Directing,2.0,44134.0,Director,Allan Eastman,253899
Directing,0.0,29321.0,Director,Terry O. Morse,38470
Directing,0.0,93078.0,Director,Kôhei Oguri,125257
Directing,2.0,37948.0,Director,Brad Anderson,207933
Directing,0.0,142514.0,Director,Pavel Bardin,49585
Directing,0.0,225702.0,Director,Darko Mitrevski,136743
Directing,2.0,233660.0,Director,Hiroshi Shimizu,238203
Directing,2.0,239551.0,Director,Nobuo Nakagawa,107413
Directing,0.0,1188218.0,Director,Krisztina Deák,205819
Directing,0.0,1273262.0,Director,Zaza Urushadze,238628
Directing,0.0,1302549.0,Director,Susanna Fogel,260001
Directing,0.0,929616.0,Director,Marina Rice Bader,286817
Directing,2.0,83199.0,Director,Tokuzô Tanaka,57875
Directing,0.0,84981.0,Director,Brian Trenchard-Smith,256092
Directing,0.0,239213.0,Director,Tai Katô,198225
Directing,0.0,1238131.0,Director,Amy Schatz,248870
Directing,0.0,106242.0,Director,Nick Zedd,183108
Directing,2.0,122969.0,Director,Edward Sedgwick,61525
Directing,0.0,4109.0,Director,Michael Curtiz,156317
Directing,2.0,1123200.0,Director,Santiago Álvarez,145762
Directing,0.0,1084410.0,Director,Robert Child,127375
Directing,2.0,13953.0,Director,Edward F. Cline,148326
Directing,2.0,89575.0,Director,Marcos Carnevale,222772
Directing,2.0,6603.0,Director,Jack Cardiff,25553
Directing,0.0,240150.0,Director,Derek Yee Tung-Sing,107682
Directing,2.0,21305.0,Director,Lloyd Bacon,180427
Directing,0.0,916958.0,Director,Liza Johnson,209271
Directing,2.0,14855.0,Director,Frank Borzage,195068
Directing,0.0,147001.0,Director,Enzo D'Alò,52989
Directing,2.0,110922.0,Director,Donald Wrye,33570
Directing,0.0,37597.0,Director,Charlie Stratton,172226
Directing,2.0,12011.0,Director,William Castle,91343
Directing,1.0,73962.0,Director,Kristine Peterson,40661
Directing,2.0,84034.0,Director,Clarence Brown,188066
Directing,2.0,143561.0,Director,Sam Taylor,156356
Directing,0.0,1265909.0,Director,Chelsea McMullan,230743
Directing,2.0,4964.0,Director,Hal Ashby,85910
Directing,0.0,1338623.0,Director,Katarina Peters,290862
Directing,2.0,935102.0,Director,Marco Berger,199851
Directing,2.0,305750.0,Director,Patrik-Ian Polk,112735
Directing,0.0,147540.0,Director,Jade Castro,96239
Directing,0.0,1086430.0,Director,Michael Mayer,128154
Directing,2.0,1167724.0,Director,Gary Alazraki,180147
Directing,2.0,126768.0,Director,Manuel Carballo,227094
Directing,0.0,1057496.0,Director,Sophie Hyde,244801
Directing,0.0,1114256.0,Director,Raúl Fuentes,141152
Directing,0.0,93592.0,Director,Jérôme Deschamps,25353
Directing,0.0,151175.0,Director,Pascal Hérold,25353
Directing,0.0,1051654.0,Director,Macha Makeïeff,25353
Directing,0.0,1174121.0,Director,Fabien Garcia,193223
Directing,0.0,124695.0,Director,David Jung,272692
Directing,2.0,147531.0,Director,Steffen Haars,79723
Directing,0.0,147532.0,Director,Flip van der Kuil,79723
Directing,0.0,1255962.0,Director,Dimitar Mitovski,50400
Directing,2.0,51073.0,Director,Gustav Ucicky,258070
Directing,2.0,2895.0,Director,Emil Jannings,258070
Directing,2.0,729.0,Director,Lonny Price,76424
Directing,2.0,70565.0,Director,Kurt Neumann,68097
Directing,2.0,84034.0,Director,Clarence Brown,264309
Directing,2.0,25630.0,Director,Jack Clayton,2516
Directing,2.0,33008.0,Director,Menahem Golan,251260
Directing,2.0,9607.0,Director,Grigori Aleksandrov,87799
Directing,2.0,1347153.0,Director,Isidor Simkov,87799
Directing,2.0,80999.0,Director,Fyodor Bondarchuk,203793
Directing,2.0,77362.0,Director,Sheldon Wilson,226948
Directing,0.0,1211991.0,Director,Joel Surnow,249266
Directing,2.0,21305.0,Director,Lloyd Bacon,130813
Directing,0.0,114454.0,Director,BJ Davis,35632
Directing,0.0,64114.0,Director,Edward Dmytryk,44888
Directing,2.0,53657.0,Director,Pasquale Festa Campanile,11813
Directing,2.0,11593.0,Director,Rudolph Maté,43453
Directing,2.0,101899.0,Director,Walter Grauman,194393
Directing,2.0,13953.0,Director,Edward F. Cline,99258
Directing,2.0,102429.0,Director,Roger Corman,29032
Directing,0.0,151399.0,Director,Harvey Hart,280134
Directing,2.0,12011.0,Director,William Castle,28668
Directing,2.0,82800.0,Director,Norman Taurog,56154
Directing,2.0,77101.0,Director,Edward Buzzell,108852
Directing,2.0,145605.0,Director,Harry Beaumont,154515
Directing,0.0,69392.0,Director,Charles Walters,43193
Directing,0.0,558678.0,Director,Giuseppe de Liguoro,70512
Directing,0.0,1174510.0,Director,Francesco Bertolini,70512
Directing,0.0,1174511.0,Director,Adolfo Padovan,70512
Directing,0.0,1171142.0,Director,Sean Meredith,73103
Directing,2.0,29907.0,Director,Phil Karlson,38471
Directing,2.0,87670.0,Director,Keith Truesdell,73997
Directing,2.0,96983.0,Director,Jerry Thorpe,27105
Directing,2.0,52358.0,Director,Boaz Yakin,30302
Directing,2.0,161229.0,Director,Ralph Levy,45256
Directing,2.0,41406.0,Director,Stuart Margolin,57789
Directing,0.0,232672.0,Director,Douglas Schulze,61233
Directing,2.0,56349.0,Director,Victor Salva,257093
Directing,2.0,1050751.0,Director,Luis Trenker,263915
Directing,0.0,1149217.0,Director,Stephan Lacant,167581
Directing,0.0,1666682.0,Director,Lina Plioplyte,258358
Directing,2.0,26134.0,Director,Roy Ward Baker,30855
Directing,2.0,76927.0,Director,Tommy Wirkola,241842
Directing,2.0,58868.0,Director,Troy Miller,32182
Directing,2.0,939452.0,Director,Terry Miles,109500
Directing,0.0,938248.0,Director,Adrian Rudomin,16432
Directing,2.0,85547.0,Director,Mark Malone,20053
Directing,0.0,91789.0,Director,Sidney Salkow,47553
Directing,0.0,938678.0,Director,Muscha,90652
Directing,2.0,30956.0,Director,Jesús Franco,28768
Directing,1.0,73962.0,Director,Kristine Peterson,85162
Directing,1.0,1114201.0,Director,Roberta Findlay,78522
Directing,1.0,544130.0,Director,Jen Soska,65214
Directing,1.0,544134.0,Director,Sylvia Soska,65214
Directing,0.0,100793.0,Director,Reginald Le Borg,64075
Directing,2.0,82678.0,Director,Harry Lachman,38460
Directing,0.0,225211.0,Director,John Dunson,56929
Directing,0.0,225212.0,Director,Sean Dunson,56929
Directing,2.0,80704.0,Director,Shintarô Katsu,40644
Directing,2.0,610747.0,Director,Prakash Mehra,103236
Directing,2.0,154631.0,Director,Noel Nosseck,85651
Directing,0.0,4109.0,Director,Michael Curtiz,34623
Directing,2.0,6603.0,Director,Jack Cardiff,130474
Directing,0.0,8500.0,Director,John Ford,130474
Directing,2.0,9607.0,Director,Grigori Aleksandrov,37133
Directing,2.0,80999.0,Director,Fyodor Bondarchuk,18122
Directing,0.0,207494.0,Director,Arne Feldhusen,240510
Directing,2.0,1012319.0,Director,Giddens Ko,84111
Directing,0.0,135604.0,Director,Kathrine Windfeld,82450
Directing,0.0,1062347.0,Director,Frederikke Aspöck,103972
Directing,0.0,1190073.0,Director,S.J. Evans,207263
Directing,2.0,9607.0,Director,Grigori Aleksandrov,37128
Directing,2.0,55637.0,Director,Brian Hooks,15476
Directing,2.0,119419.0,Director,Deon Taylor,15476
Directing,0.0,31439.0,Director,Bryan Forbes,69065
Directing,2.0,585784.0,Director,Brett Pierce,77067
Directing,2.0,585785.0,Director,Drew T. Pierce,77067
Directing,1.0,117841.0,Director,Kirsten Johnson,117007
Directing,0.0,1064947.0,Director,Katy Chevigny,117007
Directing,2.0,17380.0,Director,Jay Chou,20342
Directing,0.0,85337.0,Director,Te-Sheng Wei,98344
Directing,0.0,1384678.0,Director,Chris Tasara,273922
Directing,0.0,939364.0,Director,Curt Hahn,91316
Directing,2.0,113507.0,Director,Harold Clurman,34650
Directing,2.0,68167.0,Director,Gil Cates Jr.,11115
Directing,2.0,33064.0,Director,Henry Koster,42734
Directing,2.0,96403.0,Director,Charles Martin,62804
Directing,2.0,82627.0,Director,Roy Knyrim,22515
Directing,0.0,148571.0,Director,Robert Emmett Tansey,209367
Directing,2.0,94045.0,Director,Bill Corcoran,25646
Directing,2.0,14139.0,Director,Anthony B. Richmond,202744
Directing,2.0,22676.0,Director,Ole Bornedal,16639
Directing,0.0,1036084.0,Director,Omid Nooshin,104329
Directing,2.0,24577.0,Director,Lionel Chetwynd,73091
Directing,0.0,567559.0,Director,Kurt Engfehr,291155
Directing,1.0,1011.0,Director,Susanne Bier,164251
Directing,0.0,233343.0,Director,Tonino Cervi,88486
Directing,2.0,101528.0,Director,Don Sharp,197489
Directing,2.0,101528.0,Director,Don Sharp,59159
Directing,2.0,101528.0,Director,Don Sharp,84352
Directing,2.0,77965.0,Director,Morten Tyldum,205596
Directing,2.0,4762.0,Director,Paul Thomas Anderson,171274
Directing,2.0,48276.0,Director,Giulio Ricciarelli,287495
Directing,0.0,77319.0,Director,Jacob Cheung Chi-Leung,14808
Directing,0.0,585040.0,Director,Hu Mei,34182
Directing,2.0,1186076.0,Director,Philippe Lacheau,262551
Directing,0.0,1067317.0,Director,Nicolas Benamou,262551
Directing,2.0,101528.0,Director,Don Sharp,38125
Directing,2.0,101528.0,Director,Don Sharp,28778
Directing,2.0,101528.0,Director,Don Sharp,30972
Directing,2.0,101528.0,Director,Don Sharp,83519
Directing,2.0,3905.0,Director,William H. Macy,244403
Directing,0.0,228432.0,Director,Edward McHenry,58760
Directing,0.0,228433.0,Director,Rory McHenry,58760
Directing,0.0,591546.0,Director,Elias Koskimies,81347
Directing,2.0,10943.0,Director,Francis Lawrence,131631
Directing,2.0,101528.0,Director,Don Sharp,48135
Directing,2.0,52968.0,Director,Russell Mulcahy,28019
Directing,0.0,125403.0,Director,Marcell Jankovics,41077
Directing,0.0,225306.0,Director,Jannik Hastrup,36132
Directing,0.0,102511.0,Director,Attila Dargay,28967
Directing,1.0,19942.0,Director,Ronit Elkabetz,270403
Directing,0.0,51084.0,Director,Shlomi Elkabetz,270403
Directing,2.0,12219.0,Director,Jon Stewart,222649
Directing,0.0,109829.0,Director,Nick Rosen,294959
Directing,0.0,68093.0,Director,Josh Lowell,294959
Directing,2.0,68094.0,Director,Peter Mortimer,294959
Directing,0.0,1236560.0,Director,Michael Kirk,273334
Directing,0.0,1374315.0,Director,Isaac Feder,295315
Directing,2.0,23951.0,Director,Raffaele Mertes,58433
Directing,2.0,130750.0,Director,Peter Askin,288281
Directing,2.0,115174.0,Director,Daniel Ribeiro,237791
Directing,2.0,146413.0,Director,Danny Mooney ,140222
Directing,2.0,69982.0,Director,Jeff Bleckner,188538
Directing,0.0,212080.0,Director,Ruben Alves,186161
Directing,2.0,236644.0,Director,Augusto Genina,56178
Directing,2.0,84034.0,Director,Clarence Brown,77412
Directing,2.0,81165.0,Director,Archie Mayo,121020
Directing,2.0,14643.0,Director,William A. Wellman,33001
Directing,2.0,32133.0,Director,Charles Brabin,20675
Directing,0.0,4109.0,Director,Michael Curtiz,43075
Directing,2.0,1058272.0,Director,John G. Adolfi,114302
Directing,2.0,578.0,Director,Ridley Scott,147441
Directing,2.0,23799.0,Director,Uwe Boll,46217
Directing,2.0,23799.0,Director,Uwe Boll,60479
Directing,2.0,468.0,Director,Stephen Daldry,206563
Directing,2.0,17208.0,Director,Danny Lerner,39298
Directing,0.0,591600.0,Director,Damián Szifrón,265195
Directing,0.0,81495.0,Director,Keiichi Hara,17234
Directing,2.0,80577.0,Director,Tomek Baginski,298077
Directing,0.0,1138632.0,Director,Timothy Reckart,157305
Directing,0.0,131564.0,Director,Yasuhiro Yoshiura,212167
Directing,0.0,126137.0,Director,Stephanie Soechtig,250657
Directing,2.0,82505.0,Director,Gordon Hessler,55152
Directing,0.0,228278.0,Director,Seong-kang Lee,58700
Directing,0.0,583901.0,Director,Michel Mardore,78399
Directing,0.0,234575.0,Director,Giulio Questi,143451
Directing,0.0,106242.0,Director,Nick Zedd,183111
Directing,0.0,106242.0,Director,Nick Zedd,183113
Directing,0.0,106242.0,Director,Nick Zedd,183119
Directing,2.0,89914.0,Director,Elliott Nugent,90978
Directing,2.0,117773.0,Director,S. Sylvan Simon,52853
Directing,2.0,67426.0,Director,William Keighley,72638
Directing,0.0,1267385.0,Director,Ray William Johnson,232100
Directing,0.0,142254.0,Director,Phil Victor,49431
Directing,2.0,120314.0,Director,George White,49431
Directing,2.0,40905.0,Director,Niki List,9742
Directing,2.0,13594.0,Director,Joseph Barbera,17009
Directing,2.0,13620.0,Director,William Hanna,17009
Directing,0.0,1149661.0,Director,Hernán Goldfrid,167963
Directing,2.0,41040.0,Director,Tony Gatlif,57106
Directing,2.0,2589.0,Director,Terry George,165477
Directing,0.0,1119100.0,Director,Richard Kern,143453
Directing,0.0,106242.0,Director,Nick Zedd,143453
Directing,2.0,115128.0,Director,Bo Burnham,244001
Directing,0.0,1057655.0,Director,Christopher Storer,244001
Directing,2.0,937659.0,Director,Judd Ehrlich,203179
Directing,0.0,106242.0,Director,Nick Zedd,183127
Directing,0.0,1184706.0,Director,Anna Odell,202573
Directing,1.0,20658.0,Director,Naomi Kawase,162406
Directing,1.0,20658.0,Director,Naomi Kawase,162437
Directing,2.0,85203.0,Director,Damian Lee,21811
Directing,1.0,20658.0,Director,Naomi Kawase,162442
Directing,1.0,20658.0,Director,Naomi Kawase,162435
Directing,0.0,933308.0,Director,Damian Nenow,86532
Directing,2.0,128148.0,Director,Ed Hunt,55538
Directing,2.0,152315.0,Director,Rich Correll,22585
Directing,0.0,126180.0,Director,David Alexanian,203766
Directing,0.0,1203461.0,Director,Russ Malkin,203766
Directing,2.0,7395.0,Director,Bobby Farrelly,100042
Directing,2.0,7396.0,Director,Peter Farrelly,100042
Directing,0.0,1276675.0,Director,Nancy Florence Savard,233423
Directing,0.0,106327.0,Director,Stefano Bessoni,30449
Directing,2.0,12011.0,Director,William Castle,128606
Directing,0.0,1189506.0,Director,Peter Glanz,206821
Directing,2.0,30129.0,Director,George Waggner,55308
Directing,2.0,92561.0,Director,Nick Broomfield,289575
Directing,0.0,1347527.0,Director,Laura Nix,284246
Directing,0.0,1347528.0,Director,The Yes Men,284246
Directing,1.0,213549.0,Director,Rebecca Cammisa,103528
Directing,2.0,80261.0,Director,Robin Hardy,79544
Directing,0.0,1470933.0,Director,Steven Williford,79475
Directing,2.0,74661.0,Director,Víctor García,258086
Directing,2.0,68682.0,Director,Boris Sagal,184061
Directing,1.0,16852.0,Director,Karen Leigh Hopkins,261037
Directing,0.0,1232064.0,Director,Casper Kelly,301566
Directing,2.0,82678.0,Director,Harry Lachman,38459
Directing,0.0,112746.0,Director,Philippe Caland,80920
Directing,1.0,229568.0,Director,Lisa Azuelos,256913
Directing,2.0,76965.0,Director,Jon S. Baird,14524
Directing,0.0,78725.0,Director,Agnès Merlet,15741
Directing,2.0,1059571.0,Director,Justin Simien,114750
Directing,2.0,74724.0,Director,Stian Kristiansen,13617
Directing,2.0,56470.0,Director,Javier Fesser,17893
Directing,0.0,1045533.0,Director,Juan López Moctezuma,40074
Directing,0.0,64901.0,Director,Gordon Chan,17808
Directing,2.0,5065.0,Director,David Frankel,209361
Directing,2.0,87926.0,Director,Michael John Warren,15199
Directing,2.0,111414.0,Director,Charles Burmeister,14142
Directing,0.0,67259.0,Director,Ching Siu-Tung,14539
Directing,1.0,303064.0,Director,Megan Griffiths,214096
Directing,0.0,89150.0,Director,Anurag Singh,22609
Directing,0.0,28672.0,Director,Kambuzia Partovi,43768
Directing,0.0,1581912.0,Director,Tom Dolby,288691
Directing,2.0,213665.0,Director,Tom Williams,288691
Directing,1.0,103008.0,Director,Cherien Dabis,157380
Directing,0.0,94208.0,Director,Vincent Bal,128142
Directing,0.0,149880.0,Director,Serge Bozon,190870
Directing,1.0,108072.0,Director,Ruba Nadda,285843
Directing,0.0,1195431.0,Director,Maxine Trump,211411
Directing,0.0,237715.0,Director,Geethu Mohandas,248211
Directing,0.0,933007.0,Director,Gary King,139930
Directing,0.0,1148218.0,Director,Jesse Quinones,166627
Directing,0.0,1069788.0,Director,Andrew Putschoegl,268174
Directing,2.0,641437.0,Director,Alex Smith,157045
Directing,2.0,1027145.0,Director,Andrew J. Smith,157045
Directing,2.0,76998.0,Director,James Marsh,266856
Directing,0.0,1115959.0,Director,Sean Mullin,272602
Directing,0.0,85357.0,Director,Christian Charles,182349
Directing,1.0,1076027.0,Director,Sharon Lockhart,149940
Directing,0.0,74887.0,Director,Christophe Van Rompaey,13646
Directing,0.0,37360.0,Director,Henry Hathaway,56152
Directing,0.0,37360.0,Director,Henry Hathaway,66707
Directing,2.0,84641.0,Director,Lewis Seiler,64928
Directing,0.0,1491168.0,Director,James Payne,282848
Directing,2.0,1270.0,Director,Charles Martin Smith,227735
Directing,0.0,2000.0,Director,Lewis Milestone,158439
Directing,2.0,974548.0,Director,Juan Bustillo Oro,69060
Directing,0.0,7409.0,Director,J.B. Rogers,100416
Directing,0.0,183541.0,Director,Neil Jones,200044
Directing,2.0,52038.0,Director,Thomas Carter,232679
Directing,2.0,88800.0,Director,Mohit Suri,192558
Directing,2.0,930706.0,Director,Rodney Ascher,193726
Directing,0.0,126125.0,Director,Bill Plympton,193726
Directing,2.0,1041223.0,Director,Erik Matti,193726
Directing,0.0,1174073.0,Director,Lancelot Oduwa Imasuen,193726
Directing,1.0,995521.0,Director,Kristina Buozyte,193726
Directing,0.0,1158485.0,Director,Bruno Samper,193726
Directing,2.0,5877.0,Director,Vincenzo Natali,193726
Directing,2.0,31268.0,Director,Larry Fessenden,193726
Directing,0.0,81045.0,Director,Julien Maury,193726
Directing,0.0,81044.0,Director,Alexandre Bustillo,193726
Directing,0.0,84697.0,Director,E.L. Katz,193726
Directing,1.0,544130.0,Director,Jen Soska,193726
Directing,0.0,529185.0,Director,Aharon Keshales,193726
Directing,0.0,529184.0,Director,Navot Papushado,193726
Directing,2.0,63052.0,Director,Julian Gilbey,193726
Directing,0.0,90206.0,Director,Dennison Ramalho,193726
Directing,0.0,1024441.0,Director,Jerome Sable,193726
Directing,2.0,137762.0,Director,Robert Morgan,193726
Directing,1.0,544134.0,Director,Sylvia Soska,193726
Directing,0.0,1024298.0,Director,Chris Nash,193726
Directing,0.0,1028445.0,Director,Hajime Ohata,193726
Directing,0.0,552561.0,Director,Sôichi Umezawa,193726
Directing,2.0,45421.0,Director,Todd Rohal,193726
Directing,0.0,98104.0,Director,Julian Barratt,193726
Directing,0.0,454818.0,Director,Alejandro Brugués,193726
Directing,0.0,1417220.0,Director,Jim Hosking,193726
Directing,0.0,1417218.0,Director,Robert Boocheck,193726
Directing,2.0,143031.0,Director,Marvin Kren,193726
Directing,0.0,237583.0,Director,Juan Martínez Moreno,193726
Directing,0.0,1038001.0,Director,Steven Kostanski,193726
Directing,0.0,1263342.0,Director,Oliver Hockenhull,228813
Directing,0.0,1263359.0,Director,Mikki Willis,228813
Directing,0.0,88228.0,Director,Rocco DeVilliers,20789
Directing,0.0,82169.0,Director,Geoffrey Haley,17175
Directing,0.0,96948.0,Director,James Bolton,40925
Directing,2.0,52169.0,Director,Pieter Kuijpers,7267
Directing,0.0,89956.0,Director,Rasmus Heide,15149
Directing,2.0,73391.0,Director,Frédéric Berthe,204768
Directing,2.0,31119.0,Director,Sylvain White,201759
Directing,0.0,1184335.0,Director,Jean-Marc Rudnicki,202215
Directing,2.0,4387.0,Director,François Ozon,283726
Directing,1.0,125037.0,Director,Tonie Marshall,289153
Directing,2.0,73282.0,Director,Paddy Breathnach,15011
Directing,0.0,61985.0,Director,Olivier Baroux,295087
Directing,2.0,75881.0,Director,Randall Cole,13835
Directing,2.0,225814.0,Director,Mikkel Brænne Sandemose,140818
Directing,0.0,67716.0,Director,Philippe Haïm,18940
Directing,2.0,77367.0,Director,George Bessudo,14866
Directing,2.0,736.0,Director,Menno Meyjes,45127
Directing,0.0,123970.0,Director,Gábor Herendi,17780
Directing,2.0,57898.0,Director,William Malone,19222
Directing,2.0,18090.0,Director,Axel Sand,17143
Directing,2.0,81355.0,Director,Yukihiko Tsutsumi,36683
Directing,2.0,78336.0,Director,Nick Vallelonga,15542
Directing,0.0,1287732.0,Director,Feng Xiaogang,18232
Directing,0.0,1308004.0,Director,Orlando von Einsiedel,263614
Directing,0.0,230094.0,Director,Eben McGarr,23515
Directing,2.0,62047.0,Director,Gary Trousdale,10258
Directing,2.0,14054.0,Director,Philip D'Antoni,32080
Directing,2.0,96323.0,Director,Marcel Sarmiento,267806
Directing,2.0,118303.0,Director,Nacho Vigalondo,267806
Directing,2.0,144232.0,Director,Gregg Bishop,267806
Directing,2.0,583479.0,Director,Aaron Moorhead,267806
Directing,0.0,587800.0,Director,Todd Lincoln ,267806
Directing,2.0,1074560.0,Director,Justin Benson,267806
Directing,1.0,22020.0,Director,Barbara Kopple,159153
Directing,2.0,55785.0,Director,Shunji Iwai,72933
Directing,0.0,131321.0,Director,Thomas Balmès,250833
Directing,2.0,16812.0,Director,Cyrill Boss,136459
Directing,0.0,135675.0,Director,Phillip Stennert,136459
Directing,2.0,60045.0,Director,Eric Bross,48186
Directing,2.0,100296.0,Director,Peter Sasdy,29596
Directing,2.0,108987.0,Director,William A. Seiter,98404
Directing,2.0,5714.0,Director,Carlos Saldanha,17963
Directing,0.0,1288707.0,Director,Zachary Wigon,253256
Directing,0.0,1154561.0,Director,Kevin Kolsch,254194
Directing,0.0,1290272.0,Director,Dennis Widmyer,254194
Directing,2.0,239412.0,Director,Aram Avakian,151679
Directing,0.0,144476.0,Director,Hiromasa Yonebayashi,242828
Directing,2.0,45996.0,Director,Ryûhei Kitamura,241868
Directing,2.0,93991.0,Director,Soi Cheang,119892
Directing,2.0,96676.0,Director,Tomm Moore,110416
Directing,0.0,83923.0,Director,Seiji Mizushima,304023
Directing,2.0,20310.0,Director,Takashi Shimizu,252391
Directing,0.0,1117467.0,Director,Marek Polgar,142507
Directing,1.0,32513.0,Director,Hélène Fillières,155890
Directing,0.0,1124549.0,Director,Antti Haikala,137769
Directing,1.0,71947.0,Director,Gina Prince-Bythewood,241771
Directing,2.0,98199.0,Director,Jerry Schatzberg,54658
Directing,2.0,41159.0,Director,Ferdinando Baldi,90816
Directing,2.0,50739.0,Director,Enzo G. Castellari,40383
Directing,0.0,1140570.0,Director,Jérôme Enrico,159121
Directing,2.0,6159.0,Director,Ron Howard,205775
Directing,2.0,18565.0,Director,Michel Audiard,55317
Directing,0.0,61985.0,Director,Olivier Baroux,66129
Directing,2.0,64205.0,Director,Alexandre Arcady,45368
Directing,2.0,137143.0,Director,Law Wing-cheong,105001
Directing,0.0,568060.0,Director,Karin Fahlén,228445
Directing,0.0,590770.0,Director,Justin Donnelly,80957
Directing,0.0,110557.0,Director,Raymond Jafelice,33838
Directing,2.0,14473.0,Director,Rupert Julian,114324
Directing,0.0,8630.0,Director,Erich von Stroheim,114324
Directing,2.0,89602.0,Director,Roscoe 'Fatty' Arbuckle,141868
Directing,2.0,70008.0,Director,Mel Damski,101135
Directing,2.0,37626.0,Director,Patrice Leconte,214081
Directing,2.0,19142.0,Director,Kenneth Johnson,24047
Directing,2.0,19142.0,Director,Kenneth Johnson,77348
Directing,2.0,19142.0,Director,Kenneth Johnson,81244
Directing,2.0,19142.0,Director,Kenneth Johnson,50291
Directing,0.0,1265981.0,Director,Nagraj Manjule,230846
Directing,2.0,15389.0,Director,Louis Malle,87235
Directing,2.0,35770.0,Director,Yash Chopra,22460
Directing,2.0,66250.0,Director,James Larkin,221240
